,date,wm_yr_wk,weekday,wday,month,year,d,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,is_event
1708,2015-10-03,11536,Saturday,1,10,2015,d_1709,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1709,2015-10-04,11536,Sunday,2,10,2015,d_1710,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1710,2015-10-05,11536,Monday,3,10,2015,d_1711,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1711,2015-10-06,11536,Tuesday,4,10,2015,d_1712,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1712,2015-10-07,11536,Wednesday,5,10,2015,d_1713,No_Event,No_Event,No_Event,No_Event,1,1,0,0
1713,2015-10-08,11536,Thursday,6,10,2015,d_1714,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1714,2015-10-09,11536,Friday,7,10,2015,d_1715,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1715,2015-10-10,11537,Saturday,1,10,2015,d_1716,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1716,2015-10-11,11537,Sunday,2,10,2015,d_1717,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1717,2015-10-12,11537,Monday,3,10,2015,d_1718,ColumbusDay,National,No_Event,No_Event,0,1,1,1
1718,2015-10-13,11537,Tuesday,4,10,2015,d_1719,No_Event,No_Event,No_Event,No_Event,0,1,0,0
1719,2015-10-14,11537,Wednesday,5,10,2015,d_1720,No_Event,No_Event,No_Event,No_Event,0,0,1,0
1720,2015-10-15,11537,Thursday,6,10,2015,d_1721,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1721,2015-10-16,11537,Friday,7,10,2015,d_1722,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1722,2015-10-17,11538,Saturday,1,10,2015,d_1723,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1723,2015-10-18,11538,Sunday,2,10,2015,d_1724,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1724,2015-10-19,11538,Monday,3,10,2015,d_1725,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1725,2015-10-20,11538,Tuesday,4,10,2015,d_1726,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1726,2015-10-21,11538,Wednesday,5,10,2015,d_1727,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1727,2015-10-22,11538,Thursday,6,10,2015,d_1728,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1728,2015-10-23,11538,Friday,7,10,2015,d_1729,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1729,2015-10-24,11539,Saturday,1,10,2015,d_1730,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1730,2015-10-25,11539,Sunday,2,10,2015,d_1731,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1731,2015-10-26,11539,Monday,3,10,2015,d_1732,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1732,2015-10-27,11539,Tuesday,4,10,2015,d_1733,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1733,2015-10-28,11539,Wednesday,5,10,2015,d_1734,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1734,2015-10-29,11539,Thursday,6,10,2015,d_1735,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1735,2015-10-30,11539,Friday,7,10,2015,d_1736,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1736,2015-10-31,11540,Saturday,1,10,2015,d_1737,Halloween,Cultural,No_Event,No_Event,0,0,0,1
1737,2015-11-01,11540,Sunday,2,11,2015,d_1738,No_Event,No_Event,No_Event,No_Event,1,1,0,0
1738,2015-11-02,11540,Monday,3,11,2015,d_1739,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1739,2015-11-03,11540,Tuesday,4,11,2015,d_1740,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1740,2015-11-04,11540,Wednesday,5,11,2015,d_1741,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1741,2015-11-05,11540,Thursday,6,11,2015,d_1742,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1742,2015-11-06,11540,Friday,7,11,2015,d_1743,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1743,2015-11-07,11541,Saturday,1,11,2015,d_1744,No_Event,No_Event,No_Event,No_Event,1,1,0,0
1744,2015-11-08,11541,Sunday,2,11,2015,d_1745,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1745,2015-11-09,11541,Monday,3,11,2015,d_1746,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1746,2015-11-10,11541,Tuesday,4,11,2015,d_1747,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1747,2015-11-11,11541,Wednesday,5,11,2015,d_1748,VeteransDay,National,No_Event,No_Event,0,1,1,1
1748,2015-11-12,11541,Thursday,6,11,2015,d_1749,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1749,2015-11-13,11541,Friday,7,11,2015,d_1750,No_Event,No_Event,No_Event,No_Event,0,1,0,0
1750,2015-11-14,11542,Saturday,1,11,2015,d_1751,No_Event,No_Event,No_Event,No_Event,0,0,1,0
1751,2015-11-15,11542,Sunday,2,11,2015,d_1752,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1752,2015-11-16,11542,Monday,3,11,2015,d_1753,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1753,2015-11-17,11542,Tuesday,4,11,2015,d_1754,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1754,2015-11-18,11542,Wednesday,5,11,2015,d_1755,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1755,2015-11-19,11542,Thursday,6,11,2015,d_1756,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1756,2015-11-20,11542,Friday,7,11,2015,d_1757,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1757,2015-11-21,11543,Saturday,1,11,2015,d_1758,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1758,2015-11-22,11543,Sunday,2,11,2015,d_1759,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1759,2015-11-23,11543,Monday,3,11,2015,d_1760,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1760,2015-11-24,11543,Tuesday,4,11,2015,d_1761,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1761,2015-11-25,11543,Wednesday,5,11,2015,d_1762,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1762,2015-11-26,11543,Thursday,6,11,2015,d_1763,Thanksgiving,National,No_Event,No_Event,0,0,0,1
1763,2015-11-27,11543,Friday,7,11,2015,d_1764,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1764,2015-11-28,11544,Saturday,1,11,2015,d_1765,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1765,2015-11-29,11544,Sunday,2,11,2015,d_1766,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1766,2015-11-30,11544,Monday,3,11,2015,d_1767,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1767,2015-12-01,11544,Tuesday,4,12,2015,d_1768,No_Event,No_Event,No_Event,No_Event,1,1,0,0
1768,2015-12-02,11544,Wednesday,5,12,2015,d_1769,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1769,2015-12-03,11544,Thursday,6,12,2015,d_1770,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1770,2015-12-04,11544,Friday,7,12,2015,d_1771,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1771,2015-12-05,11545,Saturday,1,12,2015,d_1772,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1772,2015-12-06,11545,Sunday,2,12,2015,d_1773,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1773,2015-12-07,11545,Monday,3,12,2015,d_1774,No_Event,No_Event,No_Event,No_Event,1,1,0,0
1774,2015-12-08,11545,Tuesday,4,12,2015,d_1775,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1775,2015-12-09,11545,Wednesday,5,12,2015,d_1776,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1776,2015-12-10,11545,Thursday,6,12,2015,d_1777,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1777,2015-12-11,11545,Friday,7,12,2015,d_1778,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1778,2015-12-12,11546,Saturday,1,12,2015,d_1779,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1779,2015-12-13,11546,Sunday,2,12,2015,d_1780,No_Event,No_Event,No_Event,No_Event,0,1,0,0
1780,2015-12-14,11546,Monday,3,12,2015,d_1781,Chanukah End,Religious,No_Event,No_Event,0,0,1,1
1781,2015-12-15,11546,Tuesday,4,12,2015,d_1782,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1782,2015-12-16,11546,Wednesday,5,12,2015,d_1783,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1783,2015-12-17,11546,Thursday,6,12,2015,d_1784,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1784,2015-12-18,11546,Friday,7,12,2015,d_1785,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1785,2015-12-19,11547,Saturday,1,12,2015,d_1786,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1786,2015-12-20,11547,Sunday,2,12,2015,d_1787,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1787,2015-12-21,11547,Monday,3,12,2015,d_1788,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1788,2015-12-22,11547,Tuesday,4,12,2015,d_1789,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1789,2015-12-23,11547,Wednesday,5,12,2015,d_1790,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1790,2015-12-24,11547,Thursday,6,12,2015,d_1791,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1791,2015-12-25,11547,Friday,7,12,2015,d_1792,Christmas,National,No_Event,No_Event,0,0,0,1
1792,2015-12-26,11548,Saturday,1,12,2015,d_1793,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1793,2015-12-27,11548,Sunday,2,12,2015,d_1794,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1794,2015-12-28,11548,Monday,3,12,2015,d_1795,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1795,2015-12-29,11548,Tuesday,4,12,2015,d_1796,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1796,2015-12-30,11548,Wednesday,5,12,2015,d_1797,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1797,2015-12-31,11548,Thursday,6,12,2015,d_1798,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1798,2016-01-01,11548,Friday,7,1,2016,d_1799,NewYear,National,No_Event,No_Event,1,1,0,1
1799,2016-01-02,11549,Saturday,1,1,2016,d_1800,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1800,2016-01-03,11549,Sunday,2,1,2016,d_1801,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1801,2016-01-04,11549,Monday,3,1,2016,d_1802,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1802,2016-01-05,11549,Tuesday,4,1,2016,d_1803,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1803,2016-01-06,11549,Wednesday,5,1,2016,d_1804,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1804,2016-01-07,11549,Thursday,6,1,2016,d_1805,OrthodoxChristmas,Religious,No_Event,No_Event,1,1,0,1
1805,2016-01-08,11549,Friday,7,1,2016,d_1806,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1806,2016-01-09,11550,Saturday,1,1,2016,d_1807,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1807,2016-01-10,11550,Sunday,2,1,2016,d_1808,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1808,2016-01-11,11550,Monday,3,1,2016,d_1809,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1809,2016-01-12,11550,Tuesday,4,1,2016,d_1810,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1810,2016-01-13,11550,Wednesday,5,1,2016,d_1811,No_Event,No_Event,No_Event,No_Event,0,1,0,0
1811,2016-01-14,11550,Thursday,6,1,2016,d_1812,No_Event,No_Event,No_Event,No_Event,0,0,1,0
1812,2016-01-15,11550,Friday,7,1,2016,d_1813,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1813,2016-01-16,11551,Saturday,1,1,2016,d_1814,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1814,2016-01-17,11551,Sunday,2,1,2016,d_1815,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1815,2016-01-18,11551,Monday,3,1,2016,d_1816,MartinLutherKingDay,National,No_Event,No_Event,0,0,0,1
1816,2016-01-19,11551,Tuesday,4,1,2016,d_1817,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1817,2016-01-20,11551,Wednesday,5,1,2016,d_1818,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1818,2016-01-21,11551,Thursday,6,1,2016,d_1819,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1819,2016-01-22,11551,Friday,7,1,2016,d_1820,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1820,2016-01-23,11552,Saturday,1,1,2016,d_1821,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1821,2016-01-24,11552,Sunday,2,1,2016,d_1822,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1822,2016-01-25,11552,Monday,3,1,2016,d_1823,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1823,2016-01-26,11552,Tuesday,4,1,2016,d_1824,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1824,2016-01-27,11552,Wednesday,5,1,2016,d_1825,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1825,2016-01-28,11552,Thursday,6,1,2016,d_1826,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1826,2016-01-29,11552,Friday,7,1,2016,d_1827,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1827,2016-01-30,11601,Saturday,1,1,2016,d_1828,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1828,2016-01-31,11601,Sunday,2,1,2016,d_1829,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1829,2016-02-01,11601,Monday,3,2,2016,d_1830,No_Event,No_Event,No_Event,No_Event,1,1,0,0
1830,2016-02-02,11601,Tuesday,4,2,2016,d_1831,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1831,2016-02-03,11601,Wednesday,5,2,2016,d_1832,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1832,2016-02-04,11601,Thursday,6,2,2016,d_1833,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1833,2016-02-05,11601,Friday,7,2,2016,d_1834,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1834,2016-02-06,11602,Saturday,1,2,2016,d_1835,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1835,2016-02-07,11602,Sunday,2,2,2016,d_1836,SuperBowl,Sporting,No_Event,No_Event,1,1,0,1
1836,2016-02-08,11602,Monday,3,2,2016,d_1837,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1837,2016-02-09,11602,Tuesday,4,2,2016,d_1838,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1838,2016-02-10,11602,Wednesday,5,2,2016,d_1839,LentStart,Religious,No_Event,No_Event,1,0,0,1
1839,2016-02-11,11602,Thursday,6,2,2016,d_1840,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1840,2016-02-12,11602,Friday,7,2,2016,d_1841,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1841,2016-02-13,11603,Saturday,1,2,2016,d_1842,No_Event,No_Event,No_Event,No_Event,0,1,0,0
1842,2016-02-14,11603,Sunday,2,2,2016,d_1843,ValentinesDay,Cultural,No_Event,No_Event,0,0,1,1
1843,2016-02-15,11603,Monday,3,2,2016,d_1844,PresidentsDay,National,No_Event,No_Event,0,1,1,1
1844,2016-02-16,11603,Tuesday,4,2,2016,d_1845,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1845,2016-02-17,11603,Wednesday,5,2,2016,d_1846,LentWeek2,Religious,No_Event,No_Event,0,0,0,1
1846,2016-02-18,11603,Thursday,6,2,2016,d_1847,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1847,2016-02-19,11603,Friday,7,2,2016,d_1848,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1848,2016-02-20,11604,Saturday,1,2,2016,d_1849,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1849,2016-02-21,11604,Sunday,2,2,2016,d_1850,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1850,2016-02-22,11604,Monday,3,2,2016,d_1851,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1851,2016-02-23,11604,Tuesday,4,2,2016,d_1852,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1852,2016-02-24,11604,Wednesday,5,2,2016,d_1853,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1853,2016-02-25,11604,Thursday,6,2,2016,d_1854,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1854,2016-02-26,11604,Friday,7,2,2016,d_1855,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1855,2016-02-27,11605,Saturday,1,2,2016,d_1856,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1856,2016-02-28,11605,Sunday,2,2,2016,d_1857,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1857,2016-02-29,11605,Monday,3,2,2016,d_1858,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1858,2016-03-01,11605,Tuesday,4,3,2016,d_1859,No_Event,No_Event,No_Event,No_Event,1,1,0,0
1859,2016-03-02,11605,Wednesday,5,3,2016,d_1860,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1860,2016-03-03,11605,Thursday,6,3,2016,d_1861,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1861,2016-03-04,11605,Friday,7,3,2016,d_1862,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1862,2016-03-05,11606,Saturday,1,3,2016,d_1863,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1863,2016-03-06,11606,Sunday,2,3,2016,d_1864,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1864,2016-03-07,11606,Monday,3,3,2016,d_1865,No_Event,No_Event,No_Event,No_Event,1,1,0,0
1865,2016-03-08,11606,Tuesday,4,3,2016,d_1866,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1866,2016-03-09,11606,Wednesday,5,3,2016,d_1867,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1867,2016-03-10,11606,Thursday,6,3,2016,d_1868,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1868,2016-03-11,11606,Friday,7,3,2016,d_1869,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1869,2016-03-12,11607,Saturday,1,3,2016,d_1870,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1870,2016-03-13,11607,Sunday,2,3,2016,d_1871,No_Event,No_Event,No_Event,No_Event,0,1,0,0
1871,2016-03-14,11607,Monday,3,3,2016,d_1872,No_Event,No_Event,No_Event,No_Event,0,0,1,0
1872,2016-03-15,11607,Tuesday,4,3,2016,d_1873,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1873,2016-03-16,11607,Wednesday,5,3,2016,d_1874,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1874,2016-03-17,11607,Thursday,6,3,2016,d_1875,StPatricksDay,Cultural,No_Event,No_Event,0,0,0,1
1875,2016-03-18,11607,Friday,7,3,2016,d_1876,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1876,2016-03-19,11608,Saturday,1,3,2016,d_1877,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1877,2016-03-20,11608,Sunday,2,3,2016,d_1878,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1878,2016-03-21,11608,Monday,3,3,2016,d_1879,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1879,2016-03-22,11608,Tuesday,4,3,2016,d_1880,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1880,2016-03-23,11608,Wednesday,5,3,2016,d_1881,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1881,2016-03-24,11608,Thursday,6,3,2016,d_1882,Purim End,Religious,No_Event,No_Event,0,0,0,1
1882,2016-03-25,11608,Friday,7,3,2016,d_1883,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1883,2016-03-26,11609,Saturday,1,3,2016,d_1884,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1884,2016-03-27,11609,Sunday,2,3,2016,d_1885,Easter,Cultural,No_Event,No_Event,0,0,0,1
1885,2016-03-28,11609,Monday,3,3,2016,d_1886,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1886,2016-03-29,11609,Tuesday,4,3,2016,d_1887,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1887,2016-03-30,11609,Wednesday,5,3,2016,d_1888,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1888,2016-03-31,11609,Thursday,6,3,2016,d_1889,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1889,2016-04-01,11609,Friday,7,4,2016,d_1890,No_Event,No_Event,No_Event,No_Event,1,1,0,0
1890,2016-04-02,11610,Saturday,1,4,2016,d_1891,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1891,2016-04-03,11610,Sunday,2,4,2016,d_1892,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1892,2016-04-04,11610,Monday,3,4,2016,d_1893,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1893,2016-04-05,11610,Tuesday,4,4,2016,d_1894,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1894,2016-04-06,11610,Wednesday,5,4,2016,d_1895,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1895,2016-04-07,11610,Thursday,6,4,2016,d_1896,No_Event,No_Event,No_Event,No_Event,1,1,0,0
1896,2016-04-08,11610,Friday,7,4,2016,d_1897,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1897,2016-04-09,11611,Saturday,1,4,2016,d_1898,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1898,2016-04-10,11611,Sunday,2,4,2016,d_1899,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1899,2016-04-11,11611,Monday,3,4,2016,d_1900,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1900,2016-04-12,11611,Tuesday,4,4,2016,d_1901,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1901,2016-04-13,11611,Wednesday,5,4,2016,d_1902,No_Event,No_Event,No_Event,No_Event,0,1,0,0
1902,2016-04-14,11611,Thursday,6,4,2016,d_1903,No_Event,No_Event,No_Event,No_Event,0,0,1,0
1903,2016-04-15,11611,Friday,7,4,2016,d_1904,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1904,2016-04-16,11612,Saturday,1,4,2016,d_1905,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1905,2016-04-17,11612,Sunday,2,4,2016,d_1906,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1906,2016-04-18,11612,Monday,3,4,2016,d_1907,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1907,2016-04-19,11612,Tuesday,4,4,2016,d_1908,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1908,2016-04-20,11612,Wednesday,5,4,2016,d_1909,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1909,2016-04-21,11612,Thursday,6,4,2016,d_1910,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1910,2016-04-22,11612,Friday,7,4,2016,d_1911,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1911,2016-04-23,11613,Saturday,1,4,2016,d_1912,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1912,2016-04-24,11613,Sunday,2,4,2016,d_1913,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1913,2016-04-25,11613,Monday,3,4,2016,d_1914,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1914,2016-04-26,11613,Tuesday,4,4,2016,d_1915,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1915,2016-04-27,11613,Wednesday,5,4,2016,d_1916,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1916,2016-04-28,11613,Thursday,6,4,2016,d_1917,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1917,2016-04-29,11613,Friday,7,4,2016,d_1918,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1918,2016-04-30,11614,Saturday,1,4,2016,d_1919,Pesach End,Religious,No_Event,No_Event,0,0,0,1
1919,2016-05-01,11614,Sunday,2,5,2016,d_1920,OrthodoxEaster,Religious,No_Event,No_Event,1,1,0,1
1920,2016-05-02,11614,Monday,3,5,2016,d_1921,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1921,2016-05-03,11614,Tuesday,4,5,2016,d_1922,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1922,2016-05-04,11614,Wednesday,5,5,2016,d_1923,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1923,2016-05-05,11614,Thursday,6,5,2016,d_1924,Cinco De Mayo,Cultural,No_Event,No_Event,1,1,1,1
1924,2016-05-06,11614,Friday,7,5,2016,d_1925,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1925,2016-05-07,11615,Saturday,1,5,2016,d_1926,No_Event,No_Event,No_Event,No_Event,1,1,0,0
1926,2016-05-08,11615,Sunday,2,5,2016,d_1927,Mother's day,Cultural,No_Event,No_Event,1,0,1,1
1927,2016-05-09,11615,Monday,3,5,2016,d_1928,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1928,2016-05-10,11615,Tuesday,4,5,2016,d_1929,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1929,2016-05-11,11615,Wednesday,5,5,2016,d_1930,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1930,2016-05-12,11615,Thursday,6,5,2016,d_1931,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1931,2016-05-13,11615,Friday,7,5,2016,d_1932,No_Event,No_Event,No_Event,No_Event,0,1,0,0
1932,2016-05-14,11616,Saturday,1,5,2016,d_1933,No_Event,No_Event,No_Event,No_Event,0,0,1,0
1933,2016-05-15,11616,Sunday,2,5,2016,d_1934,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1934,2016-05-16,11616,Monday,3,5,2016,d_1935,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1935,2016-05-17,11616,Tuesday,4,5,2016,d_1936,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1936,2016-05-18,11616,Wednesday,5,5,2016,d_1937,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1937,2016-05-19,11616,Thursday,6,5,2016,d_1938,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1938,2016-05-20,11616,Friday,7,5,2016,d_1939,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1939,2016-05-21,11617,Saturday,1,5,2016,d_1940,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1940,2016-05-22,11617,Sunday,2,5,2016,d_1941,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1941,2016-05-23,11617,Monday,3,5,2016,d_1942,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1942,2016-05-24,11617,Tuesday,4,5,2016,d_1943,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1943,2016-05-25,11617,Wednesday,5,5,2016,d_1944,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1944,2016-05-26,11617,Thursday,6,5,2016,d_1945,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1945,2016-05-27,11617,Friday,7,5,2016,d_1946,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1946,2016-05-28,11618,Saturday,1,5,2016,d_1947,No_Event,No_Event,No_Event,No_Event,0,0,0,0
