,d,sales,date,weekday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,is_event,rolling_7,rolling_28
1629,d_1630,37478,2015-07-16,Thursday,7,2015,No_Event,No_Event,No_Event,No_Event,0,41193.71428571428,39258.107142857145
1630,d_1631,41847,2015-07-17,Friday,7,2015,No_Event,No_Event,No_Event,No_Event,0,41472.57142857143,39401.607142857145
1631,d_1632,45660,2015-07-18,Saturday,7,2015,Eid al-Fitr,Religious,No_Event,No_Event,1,41223.28571428572,39451.78571428572
1632,d_1633,47784,2015-07-19,Sunday,7,2015,No_Event,No_Event,No_Event,No_Event,0,40964.71428571428,39679.32142857143
1633,d_1634,37547,2015-07-20,Monday,7,2015,No_Event,No_Event,No_Event,No_Event,0,40748.857142857145,39775.78571428572
1634,d_1635,34138,2015-07-21,Tuesday,7,2015,No_Event,No_Event,No_Event,No_Event,0,40364.142857142855,39813.892857142855
1635,d_1636,33376,2015-07-22,Wednesday,7,2015,No_Event,No_Event,No_Event,No_Event,0,39690.0,39876.53571428572
1636,d_1637,34195,2015-07-23,Thursday,7,2015,No_Event,No_Event,No_Event,No_Event,0,39221.0,39941.5
1637,d_1638,38441,2015-07-24,Friday,7,2015,No_Event,No_Event,No_Event,No_Event,0,38734.42857142857,40030.642857142855
1638,d_1639,42624,2015-07-25,Saturday,7,2015,No_Event,No_Event,No_Event,No_Event,0,38300.71428571428,40045.32142857143
1639,d_1640,44192,2015-07-26,Sunday,7,2015,No_Event,No_Event,No_Event,No_Event,0,37787.57142857143,40089.82142857143
1640,d_1641,36126,2015-07-27,Monday,7,2015,No_Event,No_Event,No_Event,No_Event,0,37584.57142857143,40168.32142857143
1641,d_1642,32955,2015-07-28,Tuesday,7,2015,No_Event,No_Event,No_Event,No_Event,0,37415.57142857143,40196.03571428572
1642,d_1643,31593,2015-07-29,Wednesday,7,2015,No_Event,No_Event,No_Event,No_Event,0,37160.857142857145,39964.46428571428
1643,d_1644,33587,2015-07-30,Thursday,7,2015,No_Event,No_Event,No_Event,No_Event,0,37074.0,39669.57142857143
1644,d_1645,41478,2015-07-31,Friday,7,2015,No_Event,No_Event,No_Event,No_Event,0,37507.857142857145,39216.857142857145
1645,d_1646,49150,2015-08-01,Saturday,8,2015,No_Event,No_Event,No_Event,No_Event,0,38440.142857142855,39633.32142857143
1646,d_1647,51541,2015-08-02,Sunday,8,2015,No_Event,No_Event,No_Event,No_Event,0,39490.0,39919.357142857145
1647,d_1648,45257,2015-08-03,Monday,8,2015,No_Event,No_Event,No_Event,No_Event,0,40794.42857142857,40052.17857142857
1648,d_1649,37658,2015-08-04,Tuesday,8,2015,No_Event,No_Event,No_Event,No_Event,0,41466.28571428572,40063.0
1649,d_1650,38279,2015-08-05,Wednesday,8,2015,No_Event,No_Event,No_Event,No_Event,0,42421.42857142857,40142.642857142855
1650,d_1651,37798,2015-08-06,Thursday,8,2015,No_Event,No_Event,No_Event,No_Event,0,43023.0,40127.92857142857
1651,d_1652,40137,2015-08-07,Friday,8,2015,No_Event,No_Event,No_Event,No_Event,0,42831.42857142857,40136.57142857143
1652,d_1653,48104,2015-08-08,Saturday,8,2015,No_Event,No_Event,No_Event,No_Event,0,42682.0,40161.53571428572
1653,d_1654,51961,2015-08-09,Sunday,8,2015,No_Event,No_Event,No_Event,No_Event,0,42742.0,40246.07142857143
1654,d_1655,38324,2015-08-10,Monday,8,2015,No_Event,No_Event,No_Event,No_Event,0,41751.57142857143,40219.857142857145
1655,d_1656,36449,2015-08-11,Tuesday,8,2015,No_Event,No_Event,No_Event,No_Event,0,41578.857142857145,40206.21428571428
1656,d_1657,37351,2015-08-12,Wednesday,8,2015,No_Event,No_Event,No_Event,No_Event,0,41446.28571428572,40179.642857142855
1657,d_1658,36055,2015-08-13,Thursday,8,2015,No_Event,No_Event,No_Event,No_Event,0,41197.28571428572,40128.82142857143
1658,d_1659,40762,2015-08-14,Friday,8,2015,No_Event,No_Event,No_Event,No_Event,0,41286.57142857143,40090.07142857143
1659,d_1660,48436,2015-08-15,Saturday,8,2015,No_Event,No_Event,No_Event,No_Event,0,41334.0,40189.21428571428
1660,d_1661,50540,2015-08-16,Sunday,8,2015,No_Event,No_Event,No_Event,No_Event,0,41131.0,40287.642857142855
1661,d_1662,39112,2015-08-17,Monday,8,2015,No_Event,No_Event,No_Event,No_Event,0,41243.57142857143,40343.53571428572
1662,d_1663,35245,2015-08-18,Tuesday,8,2015,No_Event,No_Event,No_Event,No_Event,0,41071.57142857143,40383.07142857143
1663,d_1664,33707,2015-08-19,Wednesday,8,2015,No_Event,No_Event,No_Event,No_Event,0,40551.0,40394.892857142855
1664,d_1665,32516,2015-08-20,Thursday,8,2015,No_Event,No_Event,No_Event,No_Event,0,40045.42857142857,40334.92857142857
1665,d_1666,36963,2015-08-21,Friday,8,2015,No_Event,No_Event,No_Event,No_Event,0,39502.71428571428,40282.142857142855
1666,d_1667,45080,2015-08-22,Saturday,8,2015,No_Event,No_Event,No_Event,No_Event,0,39023.28571428572,40369.857142857145
1667,d_1668,47596,2015-08-23,Sunday,8,2015,No_Event,No_Event,No_Event,No_Event,0,38602.71428571428,40491.42857142857
1668,d_1669,35093,2015-08-24,Monday,8,2015,No_Event,No_Event,No_Event,No_Event,0,38028.57142857143,40454.53571428572
1669,d_1670,31295,2015-08-25,Tuesday,8,2015,No_Event,No_Event,No_Event,No_Event,0,37464.28571428572,40395.25
1670,d_1671,31967,2015-08-26,Wednesday,8,2015,No_Event,No_Event,No_Event,No_Event,0,37215.71428571428,40408.607142857145
1671,d_1672,32076,2015-08-27,Thursday,8,2015,No_Event,No_Event,No_Event,No_Event,0,37152.857142857145,40354.642857142855
1672,d_1673,36251,2015-08-28,Friday,8,2015,No_Event,No_Event,No_Event,No_Event,0,37051.142857142855,40167.96428571428
1673,d_1674,45236,2015-08-29,Saturday,8,2015,No_Event,No_Event,No_Event,No_Event,0,37073.42857142857,40028.17857142857
1674,d_1675,48517,2015-08-30,Sunday,8,2015,No_Event,No_Event,No_Event,No_Event,0,37205.0,39920.17857142857
1675,d_1676,35885,2015-08-31,Monday,8,2015,No_Event,No_Event,No_Event,No_Event,0,37318.142857142855,39585.46428571428
1676,d_1677,37955,2015-09-01,Tuesday,9,2015,No_Event,No_Event,No_Event,No_Event,0,38269.57142857143,39596.07142857143
1677,d_1678,36590,2015-09-02,Wednesday,9,2015,No_Event,No_Event,No_Event,No_Event,0,38930.0,39535.75
1678,d_1679,39619,2015-09-03,Thursday,9,2015,No_Event,No_Event,No_Event,No_Event,0,40007.57142857143,39600.78571428572
1679,d_1680,39270,2015-09-04,Friday,9,2015,No_Event,No_Event,No_Event,No_Event,0,40438.857142857145,39569.82142857143
1680,d_1681,47487,2015-09-05,Saturday,9,2015,No_Event,No_Event,No_Event,No_Event,0,40760.42857142857,39547.78571428572
1681,d_1682,45248,2015-09-06,Sunday,9,2015,No_Event,No_Event,No_Event,No_Event,0,40293.42857142857,39308.03571428572
1682,d_1683,45762,2015-09-07,Monday,9,2015,LaborDay,National,No_Event,No_Event,1,41704.42857142857,39573.67857142857
1683,d_1684,36169,2015-09-08,Tuesday,9,2015,No_Event,No_Event,No_Event,No_Event,0,41449.28571428572,39563.67857142857
1684,d_1685,38102,2015-09-09,Wednesday,9,2015,No_Event,No_Event,No_Event,No_Event,0,41665.28571428572,39590.5
1685,d_1686,35693,2015-09-10,Thursday,9,2015,No_Event,No_Event,No_Event,No_Event,0,41104.42857142857,39577.57142857143
1686,d_1687,40286,2015-09-11,Friday,9,2015,No_Event,No_Event,No_Event,No_Event,0,41249.57142857143,39560.57142857143
1687,d_1688,50103,2015-09-12,Saturday,9,2015,No_Event,No_Event,No_Event,No_Event,0,41623.28571428572,39620.107142857145
1688,d_1689,51340,2015-09-13,Sunday,9,2015,No_Event,No_Event,No_Event,No_Event,0,42493.57142857143,39648.67857142857
1689,d_1690,38071,2015-09-14,Monday,9,2015,No_Event,No_Event,No_Event,No_Event,0,41394.857142857145,39611.5
1690,d_1691,37425,2015-09-15,Tuesday,9,2015,No_Event,No_Event,No_Event,No_Event,0,41574.28571428572,39689.357142857145
1691,d_1692,33645,2015-09-16,Wednesday,9,2015,No_Event,No_Event,No_Event,No_Event,0,40937.57142857143,39687.142857142855
1692,d_1693,33998,2015-09-17,Thursday,9,2015,No_Event,No_Event,No_Event,No_Event,0,40695.42857142857,39740.07142857143
1693,d_1694,38689,2015-09-18,Friday,9,2015,No_Event,No_Event,No_Event,No_Event,0,40467.28571428572,39801.71428571428
1694,d_1695,48279,2015-09-19,Saturday,9,2015,No_Event,No_Event,No_Event,No_Event,0,40206.71428571428,39915.96428571428
1695,d_1696,49979,2015-09-20,Sunday,9,2015,No_Event,No_Event,No_Event,No_Event,0,40012.28571428572,40001.07142857143
1696,d_1697,36145,2015-09-21,Monday,9,2015,No_Event,No_Event,No_Event,No_Event,0,39737.142857142855,40038.642857142855
1697,d_1698,33518,2015-09-22,Tuesday,9,2015,No_Event,No_Event,No_Event,No_Event,0,39179.0,40118.03571428572
1698,d_1699,33497,2015-09-23,Wednesday,9,2015,No_Event,No_Event,No_Event,No_Event,0,39157.857142857145,40172.67857142857
1699,d_1700,32967,2015-09-24,Thursday,9,2015,EidAlAdha,Religious,No_Event,No_Event,1,39010.57142857143,40204.5
1700,d_1701,38680,2015-09-25,Friday,9,2015,No_Event,No_Event,No_Event,No_Event,0,39009.28571428572,40291.25
1701,d_1702,46636,2015-09-26,Saturday,9,2015,No_Event,No_Event,No_Event,No_Event,0,38774.57142857143,40341.25
1702,d_1703,47613,2015-09-27,Sunday,9,2015,No_Event,No_Event,No_Event,No_Event,0,38436.57142857143,40308.96428571428
1703,d_1704,34262,2015-09-28,Monday,9,2015,No_Event,No_Event,No_Event,No_Event,0,38167.57142857143,40251.0
1704,d_1705,30615,2015-09-29,Tuesday,9,2015,No_Event,No_Event,No_Event,No_Event,0,37752.857142857145,39988.857142857145
1705,d_1706,31270,2015-09-30,Wednesday,9,2015,No_Event,No_Event,No_Event,No_Event,0,37434.71428571428,39798.857142857145
1706,d_1707,37677,2015-10-01,Thursday,10,2015,No_Event,No_Event,No_Event,No_Event,0,38107.57142857143,39729.5
1707,d_1708,44376,2015-10-02,Friday,10,2015,No_Event,No_Event,No_Event,No_Event,0,38921.28571428572,39911.857142857145
1708,d_1709,54687,2015-10-03,Saturday,10,2015,No_Event,No_Event,No_Event,No_Event,0,40071.42857142857,40169.0
1709,d_1710,52895,2015-10-04,Sunday,10,2015,No_Event,No_Event,No_Event,No_Event,0,40826.0,40442.107142857145
1710,d_1711,42474,2015-10-05,Monday,10,2015,No_Event,No_Event,No_Event,No_Event,0,41999.142857142855,40324.67857142857
1711,d_1712,38855,2015-10-06,Tuesday,10,2015,No_Event,No_Event,No_Event,No_Event,0,43176.28571428572,40420.607142857145
1712,d_1713,35887,2015-10-07,Wednesday,10,2015,No_Event,No_Event,No_Event,No_Event,0,43835.857142857145,40341.5
1713,d_1714,37819,2015-10-08,Thursday,10,2015,No_Event,No_Event,No_Event,No_Event,0,43856.142857142855,40417.42857142857
1714,d_1715,43595,2015-10-09,Friday,10,2015,No_Event,No_Event,No_Event,No_Event,0,43744.57142857143,40535.607142857145
1715,d_1716,48787,2015-10-10,Saturday,10,2015,No_Event,No_Event,No_Event,No_Event,0,42901.71428571428,40488.607142857145
1716,d_1717,49704,2015-10-11,Sunday,10,2015,No_Event,No_Event,No_Event,No_Event,0,42445.857142857145,40430.17857142857
1717,d_1718,42240,2015-10-12,Monday,10,2015,ColumbusDay,National,No_Event,No_Event,1,42412.42857142857,40579.07142857143
1718,d_1719,35681,2015-10-13,Tuesday,10,2015,No_Event,No_Event,No_Event,No_Event,0,41959.0,40516.78571428572
1719,d_1720,34248,2015-10-14,Wednesday,10,2015,No_Event,No_Event,No_Event,No_Event,0,41724.857142857145,40538.32142857143
1720,d_1721,36353,2015-10-15,Thursday,10,2015,No_Event,No_Event,No_Event,No_Event,0,41515.42857142857,40622.42857142857
1721,d_1722,38422,2015-10-16,Friday,10,2015,No_Event,No_Event,No_Event,No_Event,0,40776.42857142857,40612.892857142855
1722,d_1723,47813,2015-10-17,Saturday,10,2015,No_Event,No_Event,No_Event,No_Event,0,40637.28571428572,40596.25
1723,d_1724,48964,2015-10-18,Sunday,10,2015,No_Event,No_Event,No_Event,No_Event,0,40531.57142857143,40560.0
1724,d_1725,35302,2015-10-19,Monday,10,2015,No_Event,No_Event,No_Event,No_Event,0,39540.42857142857,40529.892857142855
1725,d_1726,33104,2015-10-20,Tuesday,10,2015,No_Event,No_Event,No_Event,No_Event,0,39172.28571428572,40515.107142857145
1726,d_1727,32411,2015-10-21,Wednesday,10,2015,No_Event,No_Event,No_Event,No_Event,0,38909.857142857145,40476.32142857143
1727,d_1728,32770,2015-10-22,Thursday,10,2015,No_Event,No_Event,No_Event,No_Event,0,38398.0,40469.28571428572
1728,d_1729,38021,2015-10-23,Friday,10,2015,No_Event,No_Event,No_Event,No_Event,0,38340.71428571428,40445.75
1729,d_1730,45006,2015-10-24,Saturday,10,2015,No_Event,No_Event,No_Event,No_Event,0,37939.71428571428,40387.53571428572
1730,d_1731,46179,2015-10-25,Sunday,10,2015,No_Event,No_Event,No_Event,No_Event,0,37541.857142857145,40336.32142857143
1731,d_1732,35092,2015-10-26,Monday,10,2015,No_Event,No_Event,No_Event,No_Event,0,37511.857142857145,40365.96428571428
1732,d_1733,32319,2015-10-27,Tuesday,10,2015,No_Event,No_Event,No_Event,No_Event,0,37399.71428571428,40426.82142857143
1733,d_1734,31267,2015-10-28,Wednesday,10,2015,No_Event,No_Event,No_Event,No_Event,0,37236.28571428572,40426.71428571428
1734,d_1735,33232,2015-10-29,Thursday,10,2015,No_Event,No_Event,No_Event,No_Event,0,37302.28571428572,40267.96428571428
1735,d_1736,40514,2015-10-30,Friday,10,2015,No_Event,No_Event,No_Event,No_Event,0,37658.42857142857,40130.03571428572
1736,d_1737,42743,2015-10-31,Saturday,10,2015,Halloween,Cultural,No_Event,No_Event,1,37335.142857142855,39703.46428571428
1737,d_1738,46994,2015-11-01,Sunday,11,2015,No_Event,No_Event,No_Event,No_Event,0,37451.57142857143,39492.71428571428
1738,d_1739,36457,2015-11-02,Monday,11,2015,No_Event,No_Event,No_Event,No_Event,0,37646.57142857143,39277.82142857143
1739,d_1740,37997,2015-11-03,Tuesday,11,2015,No_Event,No_Event,No_Event,No_Event,0,38457.71428571428,39247.17857142857
1740,d_1741,32102,2015-11-04,Wednesday,11,2015,No_Event,No_Event,No_Event,No_Event,0,38577.0,39112.0
1741,d_1742,34675,2015-11-05,Thursday,11,2015,No_Event,No_Event,No_Event,No_Event,0,38783.142857142855,38999.71428571428
1742,d_1743,39621,2015-11-06,Friday,11,2015,No_Event,No_Event,No_Event,No_Event,0,38655.57142857143,38857.78571428572
1743,d_1744,47341,2015-11-07,Saturday,11,2015,No_Event,No_Event,No_Event,No_Event,0,39312.42857142857,38806.142857142855
1744,d_1745,48411,2015-11-08,Sunday,11,2015,No_Event,No_Event,No_Event,No_Event,0,39514.857142857145,38759.96428571428
1745,d_1746,36915,2015-11-09,Monday,11,2015,No_Event,No_Event,No_Event,No_Event,0,39580.28571428572,38569.78571428572
1746,d_1747,33374,2015-11-10,Tuesday,11,2015,No_Event,No_Event,No_Event,No_Event,0,38919.857142857145,38487.392857142855
1747,d_1748,33338,2015-11-11,Wednesday,11,2015,VeteransDay,National,No_Event,No_Event,1,39096.42857142857,38454.892857142855
1748,d_1749,33242,2015-11-12,Thursday,11,2015,No_Event,No_Event,No_Event,No_Event,0,38891.71428571428,38343.78571428572
1749,d_1750,36195,2015-11-13,Friday,11,2015,No_Event,No_Event,No_Event,No_Event,0,38402.28571428572,38264.25
1750,d_1751,47342,2015-11-14,Saturday,11,2015,No_Event,No_Event,No_Event,No_Event,0,38402.42857142857,38247.42857142857
1751,d_1752,49755,2015-11-15,Sunday,11,2015,No_Event,No_Event,No_Event,No_Event,0,38594.42857142857,38275.67857142857
1752,d_1753,35735,2015-11-16,Monday,11,2015,No_Event,No_Event,No_Event,No_Event,0,38425.857142857145,38291.142857142855
1753,d_1754,29174,2015-11-17,Tuesday,11,2015,No_Event,No_Event,No_Event,No_Event,0,37825.857142857145,38150.78571428572
1754,d_1755,32160,2015-11-18,Wednesday,11,2015,No_Event,No_Event,No_Event,No_Event,0,37657.57142857143,38141.82142857143
1755,d_1756,32365,2015-11-19,Thursday,11,2015,No_Event,No_Event,No_Event,No_Event,0,37532.28571428572,38127.357142857145
1756,d_1757,38357,2015-11-20,Friday,11,2015,No_Event,No_Event,No_Event,No_Event,0,37841.142857142855,38139.357142857145
1757,d_1758,42793,2015-11-21,Saturday,11,2015,No_Event,No_Event,No_Event,No_Event,0,37191.28571428572,38060.32142857143
1758,d_1759,44925,2015-11-22,Sunday,11,2015,No_Event,No_Event,No_Event,No_Event,0,36501.28571428572,38015.53571428572
1759,d_1760,35140,2015-11-23,Monday,11,2015,No_Event,No_Event,No_Event,No_Event,0,36416.28571428572,38017.25
1760,d_1761,34222,2015-11-24,Tuesday,11,2015,No_Event,No_Event,No_Event,No_Event,0,37137.42857142857,38085.21428571428
1761,d_1762,40124,2015-11-25,Wednesday,11,2015,No_Event,No_Event,No_Event,No_Event,0,38275.142857142855,38401.53571428572
1762,d_1763,23631,2015-11-26,Thursday,11,2015,Thanksgiving,National,No_Event,No_Event,1,37027.42857142857,38058.642857142855
1763,d_1764,27581,2015-11-27,Friday,11,2015,No_Event,No_Event,No_Event,No_Event,0,35488.0,37596.75
1764,d_1765,34212,2015-11-28,Saturday,11,2015,No_Event,No_Event,No_Event,No_Event,0,34262.142857142855,37292.07142857143
1765,d_1766,37782,2015-11-29,Sunday,11,2015,No_Event,No_Event,No_Event,No_Event,0,33241.71428571428,36963.07142857143
1766,d_1767,32016,2015-11-30,Monday,11,2015,No_Event,No_Event,No_Event,No_Event,0,32795.42857142857,36804.46428571428
1767,d_1768,34818,2015-12-01,Tuesday,12,2015,No_Event,No_Event,No_Event,No_Event,0,32880.57142857143,36690.92857142857
1768,d_1769,33732,2015-12-02,Wednesday,12,2015,No_Event,No_Event,No_Event,No_Event,0,31967.428571428572,36749.142857142855
1769,d_1770,38029,2015-12-03,Thursday,12,2015,No_Event,No_Event,No_Event,No_Event,0,34024.28571428572,36868.92857142857
1770,d_1771,38187,2015-12-04,Friday,12,2015,No_Event,No_Event,No_Event,No_Event,0,35539.42857142857,36817.71428571428
1771,d_1772,47025,2015-12-05,Saturday,12,2015,No_Event,No_Event,No_Event,No_Event,0,37369.857142857145,36806.42857142857
1772,d_1773,48415,2015-12-06,Sunday,12,2015,No_Event,No_Event,No_Event,No_Event,0,38888.857142857145,36806.57142857143
1773,d_1774,35408,2015-12-07,Monday,12,2015,No_Event,No_Event,No_Event,No_Event,0,39373.42857142857,36752.75
1774,d_1775,32913,2015-12-08,Tuesday,12,2015,No_Event,No_Event,No_Event,No_Event,0,39101.28571428572,36736.28571428572
1775,d_1776,33690,2015-12-09,Wednesday,12,2015,No_Event,No_Event,No_Event,No_Event,0,39095.28571428572,36748.857142857145
1776,d_1777,32159,2015-12-10,Thursday,12,2015,No_Event,No_Event,No_Event,No_Event,0,38256.71428571428,36710.17857142857
1777,d_1778,36343,2015-12-11,Friday,12,2015,No_Event,No_Event,No_Event,No_Event,0,37993.28571428572,36715.46428571428
1778,d_1779,45975,2015-12-12,Saturday,12,2015,No_Event,No_Event,No_Event,No_Event,0,37843.28571428572,36666.642857142855
1779,d_1780,45133,2015-12-13,Sunday,12,2015,No_Event,No_Event,No_Event,No_Event,0,37374.42857142857,36501.57142857143
1780,d_1781,37522,2015-12-14,Monday,12,2015,Chanukah End,Religious,No_Event,No_Event,1,37676.42857142857,36565.392857142855
1781,d_1782,36130,2015-12-15,Tuesday,12,2015,No_Event,No_Event,No_Event,No_Event,0,38136.0,36813.82142857143
1782,d_1783,34123,2015-12-16,Wednesday,12,2015,No_Event,No_Event,No_Event,No_Event,0,38197.857142857145,36883.92857142857
1783,d_1784,35454,2015-12-17,Thursday,12,2015,No_Event,No_Event,No_Event,No_Event,0,38668.57142857143,36994.25
1784,d_1785,34756,2015-12-18,Friday,12,2015,No_Event,No_Event,No_Event,No_Event,0,38441.857142857145,36865.642857142855
1785,d_1786,43488,2015-12-19,Saturday,12,2015,No_Event,No_Event,No_Event,No_Event,0,38086.57142857143,36890.46428571428
1786,d_1787,43011,2015-12-20,Sunday,12,2015,No_Event,No_Event,No_Event,No_Event,0,37783.42857142857,36822.107142857145
1787,d_1788,35522,2015-12-21,Monday,12,2015,No_Event,No_Event,No_Event,No_Event,0,37497.71428571428,36835.75
1788,d_1789,36612,2015-12-22,Tuesday,12,2015,No_Event,No_Event,No_Event,No_Event,0,37566.57142857143,36921.107142857145
1789,d_1790,38752,2015-12-23,Wednesday,12,2015,No_Event,No_Event,No_Event,No_Event,0,38227.857142857145,36872.107142857145
1790,d_1791,36227,2015-12-24,Thursday,12,2015,No_Event,No_Event,No_Event,No_Event,0,38338.28571428572,37321.96428571428
1791,d_1792,14,2015-12-25,Friday,12,2015,Christmas,National,No_Event,No_Event,1,33375.142857142855,36337.42857142857
1792,d_1793,38377,2015-12-26,Saturday,12,2015,No_Event,No_Event,No_Event,No_Event,0,32645.0,36486.17857142857
1793,d_1794,35378,2015-12-27,Sunday,12,2015,No_Event,No_Event,No_Event,No_Event,0,31554.571428571428,36400.32142857143
1794,d_1795,29964,2015-12-28,Monday,12,2015,No_Event,No_Event,No_Event,No_Event,0,30760.571428571428,36327.03571428572
1795,d_1796,31893,2015-12-29,Tuesday,12,2015,No_Event,No_Event,No_Event,No_Event,0,30086.428571428572,36222.57142857143
1796,d_1797,34127,2015-12-30,Wednesday,12,2015,No_Event,No_Event,No_Event,No_Event,0,29425.714285714286,36236.67857142857
1797,d_1798,43059,2015-12-31,Thursday,12,2015,No_Event,No_Event,No_Event,No_Event,0,30401.714285714286,36416.32142857143
1798,d_1799,32651,2016-01-01,Friday,1,2016,NewYear,National,No_Event,No_Event,1,35064.142857142855,36218.607142857145
1799,d_1800,44737,2016-01-02,Saturday,1,2016,No_Event,No_Event,No_Event,No_Event,0,35972.71428571428,36136.892857142855
1800,d_1801,44340,2016-01-03,Sunday,1,2016,No_Event,No_Event,No_Event,No_Event,0,37253.0,35991.357142857145
1801,d_1802,36693,2016-01-04,Monday,1,2016,No_Event,No_Event,No_Event,No_Event,0,38214.28571428572,36037.25
